1	丽丽说我会写三位数乘一位数的竖式了并且知道了竖式每步的道理
5	通过今天的学习你有哪些收获
1	在整个过程当中分数单位的总个数是2×4所以分子与整数相乘的积也就相当于在计算分数单位的个数所以就得到了爸爸4分钟行全程的8/9
1	其实数学呀就在我们身边从今天开始我们就一起走进数学的世界
1	非常好林莉想到了转化为同分母分数加法进行了计算这个东东啊也有不同的想法让我们也来看一看
6	丽丽也有发现呢我们听听他在说什么
6	同学们你能看出来了吗你的身上的尺子有这些特点吗快看一看吧
1	琳琳听完了他们的分析又看了看图说噢确实是我错了我的800×3/8求的是还剩下多少毫升的水苗苗求的才是倒出来的水
5	请同学们拿出数学书我们一起测量数学书的这条边有多长想一想我们用什么去量量的结果是什么
1	佳佳说学校操场一圈跑道就长400米25圈就是1万米250圈是10万米我跑了一圈很累要跑250圈10万也太大了吧
1	痘痘接着说了他说从分母可以知道分数单位是多少分子与整数相乘的积可以表示分数单位的个数
5	谁介绍一下主会场的信息
5	看了这些信息你有什么感受
5	有结果了吗
5	我的方法大家听明白了吗
1	而在百万位上第一个数有9个这样的计数单位第二个数有两个这样的计数单位所以通过百万位上到计数单位的个数的比较得出北京的人口数量天津的人口数量多
1	10个1是1010个10是10010个100是100010个1000是1万
1	小于在数位顺序表中不但找到了相邻两个计数单位之间的进率是十而且还发现了不相邻计数单位之间的关系
5	想好了吗
1	"我和小丽想的一样从数位顺序表里我们很清楚的看到82万5	070万和900万的各级都是0"
1	为了便于思考我画了画图用一个笑脸代表一个同学观察图我发现分一分就好解决了把三个12平均分成两份每份有三个6利用乘法口诀三六十八就能求出一份的人数再把两份加起来18+18=36所以12×3应该等于36这样就算出结果了
5	这是三个同学的作品你能读懂吗
1	琳琳回应道受到大家的启发我发现当第二个因数小于1时7就小于第一个因数当第二个因数等于一时7就等于第一个因数同样当第二个因数大于一时积就大于第一个因数
1	我是画图理解的这个长方形表示一千克橘子2.8元这个长方形表示一千克香蕉原价5.6元根据香蕉每千克降价两元就可以知道香蕉现在每千克多少元
1	当然你们也可以直接数字
6	把你的想法写一写画一画
1	这是洋洋的想法他说100万是10万的10倍
1	左老师告诉你们实如法而一的意思就是用分子去除以分母进行除法计算
5	同学们完成了吗
2	你不仅用两种方法解决了问题而且对自己的方法进行了对比真不错
6	刚刚同学们列出了这些加法算式请你们仔细观察这4个算式有一位同学把它们分成了两类你知道他是怎么思考的吗我们来听一听
0	你解释的真清楚相信屏幕前的同学们一定也听明白了
1	在前面的学习中有的同学提出测量更长的物体时需要什么工具呢这节课就让我们带着这个问题开始今天的学习
1	阳阳说如果把第二个数最高位上的数改为5这两个数的最高位上的数相同继续比较下一位数的大小所以五角星盖着的数的大小就很关键
5	看来芳芳数对了唉同学们如果两边的花一样多这里还有一朵现在一共是多少朵花呢
1	我发现这两位同学都是根据数的特点先运用了乘法交换律把0.4和0.125交换了位置
5	好了那下面我们来看看同学们的解法和你的一样吗
5	我们听听豆豆是怎么想的
6	军军说呀有八朵花芳芳说有九朵花到底谁说的对呢拿出小棒我们一起来数一数
1	玩碰碰车的一共有多少人也有同学问坐船的一共有多少人还有同学提出的问题是种树的一共有多少人
1	同学们大家好我是北京市东城区史家教育集团的刘老师很高兴和大家一起学习数学
6	大家都说完了吗有两位同学还画了几幅画来说明呢听听他们的想法吧
6	请你挺直小腰板眼睛向前看伸出自己的双手和老师一起做
5	方法观察了池塘他发现什么了呢
6	请同学们用自己喜欢的方法写出或者画出你的解决过程
6	同学们都听明白了吗那我们就开始了
1	确实像阳阳芳芳说的那样青海的人口数量是最少的
1	芳芳说的真清楚它是先分级然后通过比较这三个数的最高位上的数的大小得出这三种鲸鱼体重的排序
0	相信大家都说对了
5	屏幕前的同学们大家完成了吗
0	同学们你们的收获可真不小
1	芳芳说我会写两位数乘一位数的竖式了还能知道竖式每一步的道理了
6	现在再来看看数位顺序表
5	有想法了吗
1	"5	070万中的这个0和900万中的这两个0都不能被去掉因为他们是万级数位上的0我们要把它们看成是5	070万和900万"
1	同学们大家好我是来自昌平区城北中心小学的刘老师很高兴和大家一起上数学课
6	芳芳想发言我们来听一听吧
6	接下来用今天学习的知识去解决问题吧
1	我们刚刚发现拆成几十加几可以用于任意的两位数而且计算比较简单所以我就把23拆分成20+320×3=603×3=9最后合起来是69在做题的过程中我感受到这样拆分真的挺简单的
1	我给乐乐补充一下还可以先求出一列就是4箱货物的重量用0.25先乘4再求这样的19列有多重
1	是啊在生活中经常会用到分类
1	你们这么一解释我就明白了350×1/5算的是350的1/5是多少
2	同学们你们可真了不起不仅认识了新的计数单位和新的数位还能够利用这些新的计数单位进行数数并能够感受这些大数的大小
1	"再从剩下的卡片中选出最小的放在下一位上按照这样的想法继续选下去就找到最小的5位数是10	056"
5	那0.1×0.1等于多少呢
6	有问题的同学可以改一改
2	丁丁这回听明白了一一对应真是一个好方法一下就能帮助我们判断出小狗最多小兔最少
5	你们还有别的问题吗
6	有了猜想接下来我们就一起验证一下吧
6	那大家在学习单上动手连一连吧
1	第二种方法用托式计算的
1	我选择的是左侧的路线20×7等于14020×9等于1803×900等于27002×3000=6000
5	同学们你们有办法说明这其中的道理吗
1	连连说我把一张长方形纸看作单位一先平均分成5份表示这样的一份就是1/5
1	屏幕前的同学们你们知道吗对它表示长度单位米用字母m表示一m就是薏米
6	请你尝试着分一分算一算在学习单上写出你的计算过程
1	我明白了这个数先分级就是把以万为单位的放一起以个为单位的放一起这样这个注就分成了万级和各级两个部分
5	同学们你们找到了吗谁来分享分享
5	谁还有不同的发现
1	你听明白了吗其实5就是每条船有5个人也是加法算式中的加数54就是有4条船也就是有4个5相加还有同学是这样列式的把5和4换了个位置这也是可以的
5	问题出在哪了呢
1	莉莉补充说作品5是我的我是想到了二年级的乘法数是8×6写出来的12×4的数是也计算出了结果
1	接着计算100×4=400这个丝写在摆位上表示4个百也就是4个100元是多少最后把计算的结果合起来就可以啦
1	我用了估算的方法把14.8和1.2都往小估14×1=14所以蛋白质含量一定比十四大
5	好了同学们今天学习了两位数乘一位数我们是怎么计算的
0	当然可以啊
5	大家快来看看这两个同学的想法有什么不同
1	今天这节课我们就上到这儿同学们再见
5	芳芳提问道你能再说说是怎么计算的吗
0	同学们真的是这样吗快来仔细的观察观察噢还真的是差不多的丽丽太会观察了还发现了藏在我们身体上的一个小秘密
1	我把12栋楼拆分成了4栋楼加8栋楼左边的这部分就是先算出4栋楼需要购买的垃圾桶数量用4×4=16个右边这部分是8栋楼需要购买的垃圾桶数量用8×4=32个最后把两部分合起来也就是16+32=48同样算出小区需要购买48个垃圾桶
5	唉同学们你们能不能想象一下东东是怎样画图来说明计算道理的
6	还有人才健身呢快来数一数
1	苗苗想到了用小数连加的方式表示他说将一平均分成10份其中三份可以用0.3表示三个0.3的和就是0.3+0.3+0.3
5	三个好朋友开始玩拼彩条的游戏这是它们拼成的彩条每一小段彩条都同样长比一比是不是同样长呢
1	琴琴说我觉得把两个因数都往小估就能知道乘积一定大于多少把两个因数都往大估就知道乘积一定小于多少
6	那接下来让我们一起来看看今天课下要完成的作业
6	老师这儿还有一些图片请你们静静的看一看
5	你同意佳佳的想法吗
0	你们同意丽丽的说法吗丽丽观察的可真仔细这两把尺子都是100厘米长
5	他们有什么联系
1	因为我们原来在学习万以内数的读法时一般是从最高位开始依次先读数然后接着读那个数的计数单位
1	3.2和2.05都往大沽就能知道成绩最大不超过多少把3.2看作整数42.05看作整数34×3=12乘积一定不超过12不会是65.6
1	正在玩皮球的小动物们可真不少我们来看小鹿和小猫坐在跷跷板上一旁的小羊想知道它们哪个轻哪个重
1	一2345有5条红色的金鱼接着数一23有三条黄色的金鱼
5	好啦睁开眼睛动动手指比一比用一厘米长的小棒或小纸条和你两指之间的距离比一比一样长吗
5	我们一起解决了前两个问题再来看看文文买水果花了多少钱
1	其实呢这把100厘米长的尺子就是我们生活中的米尺
5	同学们你们看明白了吗通过刚才的测量和讨论你们积累下了哪些测量的经验呢
5	对照这三个同学的作品回想一下自己分类的过程有什么想说的
5	下面让我们在尺子上找一找从哪到哪儿长三厘米
1	我按照刚才的方法把后面三个数也放到数位顺序表里这样可以看到第二个数三在这个数的最高位一位上那就是3亿
0	真会倾听一下子就抓住了问题的关键
1	其实关于长度还有很多有趣的问题等着你们去研究和探索呢
5	你们看甜甜正在用小尺子测量呢看了甜甜的测量过程你们有什么想法吗
1	阳阳说我发现了它们都是先算1×4=4再算20×4=80最后把两部分合起来是84
1	南瓜有300克是三个100克100克南瓜含有蛋白质0.8克用0.8×3=2.4300克南瓜含有蛋白质2.4克牛奶有200克是两个100克100克牛奶含有蛋白质3.1克
2	同学们你们联系学过的知识想到了竖式这是一个非常好的意识
1	把0.01×1000.1×10算式就变成了1×171机会扩大到原来的1000倍再将积除以1000也就是把一的小数点向左移动三位得到0.001所以0.01×0.1=0.001
5	同学们你们知道哪个正确吗
1	3.2×3表示三个3.2相加的和因为我们学过小数加法我先用加法计算3.2+3.2+3.2=9.6元乘法算式的结果也一定是9.6元
5	我们在计算加减法时用到过竖式学习乘法口诀时也写过竖式这个计算过程能不能用竖式来记录呢乘法竖式与这样的横式有没有关系呢
5	五千克苹果是多少元呢
1	乐乐说生活中很多地方都用到小数乘法比如购物时用估算可以知道自己大概需要花多少钱实际付款时就要精确计算它们各有各的作用
1	同学们好我是北京石油学院附属小学的贾老师今天跟大家上一节数学课
0	同学们刚才我们通过按顺序数一数解决了大家提出的一些数学问题还认识了一2这几个数同学们真是太了不起了
1	东东是这样想的求小亮喝了多少毫升矿泉水就是求350的4/5是多少就是把350平均分成5份取这样的4份所以是350×4/5
5	丁丁有疑问了怎么小猫一会儿多一会儿少呢
6	请你伸出小手和老师一起做
6	那下面就请同学们用自己喜欢的方法尝试解决一下
1	有的同学说我发现超市里大多数物品都是一层一层摆放的还有的同学说收款台前的同学特别讲文明守秩序他们都按照先后顺序排队付款呢
1	明明想知道这款长方形地砖的面积是多少平方米
1	周末佳佳和爸爸妈妈一起到超市购物妈妈说我们买两根跳绳三个水杯爸爸说我们再买一箱苹果
1	同学们好我是北京市丰台区大红门第一小学的徐老师很高兴跟大家一起学习
5	买两根跳绳需要多少元
2	同学们不仅发现了两种方法之间的联系还大胆提出自己的猜想真会学习
1	因为分级线可以表示出还是用亿来代替去掉的0不过分级线前面的这些零是不能被去掉的
1	"写数就是把数写在相应的数位上13亿7	053万6875然后你再对应着读法看看写的是不是在正确的数位上全国总人口1	370	536	875"
6	要求是摆小方块来表示这几个数一边摆一边观察思考看看你有什么发现开始吧
1	天天说那照这样计算2/3小时能清理这块草坪的几分之几呢
6	请你用自己喜欢的方式表达出来
6	首先请看屏幕
1	同学们你们爱数学吗课后你可以继续寻找你身边的数学
5	我们制作了长尺子用它解决了测量门的高度问题我们一起来观察观察这三把长尺子你有什么发现吗
1	这些图形啊被同学们已经摆放好了把相同的图形摆在一起这样一眼就能看出谁多谁少了
6	让我们先来算算小芳喝了多少毫升的矿泉水
1	我们来回顾一下大家在整理写字台时把这些学习用品可以分成书和文具这两类写字台上的学习用品就摆放的更整齐了也就更好找东西了
6	现在请你再看看小雨的方法
1	琴琴发现数和运算符号都一样但第一题没有括号第二题含有小括号第三题同时含有小括号和中括号
1	同意他的意见吗我们先要看看这些物品是什么然后再想想它们是哪一类的最后连一连
1	也可以说整数乘整数或者小数成整数都表示几个相同加数的和
1	军军说有的同学在赛跑有的同学在跳远有的同学在做游戏还有一些同学在进行爬杆赛呢
1	这是丁丁的疑惑他想按车轮多少为标准把这些玩具车分成两类咦这样分类可以吗
1	芳芳说他看到一个小朋友扶着奶奶到池塘去看荷花军军说他看到了一栋大楼还有天空中自由自在飞着的鸟儿今天和方法分别看到了一栋大楼和一个池塘
6	请你拿出数学书翻到第六页找到练一练中量一量的第三小题让我们一起来测量下面图形中线段的长度吧
6	东东有想法了我们一起来听听
1	相信屏幕前的小朋友还想到了其他的拆分方法
1	带着这样的经验我们还可以认识更大的数
6	请你试着写一写
1	你先分级再写是个好办法我用分级的方法写了后两个数这两个数我先找到了万这样就知道万前面是万级数后面是个级数
6	同学们都完成了吧我们一起说一说
1	豆豆说他想知道妈妈从杯子中倒出了多少毫升的水
5	是呀小熊猫也十分困惑呢小松鼠和小熊猫量的都是4坨可是给河马哥哥的皮带却短了这是怎么回事呢
6	2数学书第七页第二题3数学书第七页第三题
1	天天找到了原因天天说求几个相同加数的和可以用乘法
5	那你们知道强强是怎么转化的吗
5	琴琴和强强用不同的方法解决了这个问题你能根据强强的想法写出综合算式吗
5	你对他的做法有什么疑问吗
6	那就让明明给大家讲讲吧
1	军军听明白了于是他写出了这个乘法算式啊×5结果是10
1	看来通过拆分我们就可以把两位数乘一位数变成我们学过的一位数乘一位数或者10×1位数计算起来就容易了
6	准备好纸和笔后就开始吧
1	把它们的积合起来就是8+40加400也就是448元
1	同学们这节课的学习就到这里再见
1	同学们大家好我是来自昌平第二实验小学的陈老师很高兴和大家一起来学习乘法的初步认识这节课
0	有道理
6	说说你的理由
6	"请在计数器中拨出3	620万再接着往后数"
1	"我看到了1	000	170中只有千位上的零读了2	040万只有百万位上的领读了其他的0都没有读"
6	听文文说说他的想法
0	相信你一定也有很多发现
5	同学们都表示出了8万加2万共10万的过程你有什么发现呢
1	有同学说这节课我们学习了分类我觉得要先想想按什么分类
1	我同意佳佳的看法左边算式没有小括号第一步应该计算乘法2.8×0.5求的是0.5千克橘子的价钱是1.4元
1	读这些数我是先分级然后再读
6	试着把比较的过程和结果记录下来
1	通过前面的学习大家发现了在生活中有许多事物可以进行比较如比较快慢远近上下高低等等
5	你们知道为什么有这样的规律吗
6	同学们我们再来一起看看量量量了哪呢
1	其实多位数乘一位数都可以用这样的方法
6	我们请一位同学从右往左依次读一读这些数位和计数单位的名称吧
0	你们可真善于发现找到了生活中这么多长度是一厘米的物体
1	而2×3000可以把3000看成三个千三个千×2得到6个钱就是6000
5	下面请你闭上眼睛想一想一厘米有多长
5	你读完了吗
6	还有其他的想法吗我们一起来看一看吧
0	非常好
1	同学们我是北京市第十八中学附属实验小学的王老师很高兴和大家一起学习
1	这是乐乐和文文的托式计算过程
1	"百万位上有10颗珠子就是10个百万满10进一百万位的前一位是千万位千万位上的一颗珠子就表示1	000万"
6	有两个小建议先尝试用竖式计算12×4再找一找横式和竖式的联系
5	这三道题的结果都不一样为什么同样的数同样的运算符号结果却不一样呢
1	从图中我们了解到珠穆朗玛峰颜面高度约8844米
0	观察真仔细太棒了
1	我想计算30×8得多少可以把30看成三个10三个10×8三八24得到24个时24个10就是240
1	今天我们就重点研究一下像第二类这样的算式
1	看来直观图已经在同学们的头脑之中了
1	你们看12可以拆分成10+216可以拆分成10+613可以拆分成10+317可以拆分成10+726可以拆分成20+6这样拆分以后算起来比较好算
6	接下来我们再走进教室看看吧
0	相信同学们也能正确解答这个问题
1	同学们大家好我是来自北京市东城区府学胡同小学的数学吴老师很高兴跟大家一起学习数学
1	用二分别聚成34的个位和10位上的数先算2×4二四得八把8写在个位上再算2×3二三得六是6个10把6写在10位上所以34×2的积就是68了
1	其实这一步就是在应用乘法分配率应该分别算出100个0.72与两个0.72再把它们的积相加
1	乐乐还估算了床的占地面积把1.8往大估看作二把0.85往小估看作0.82×0.8=1.6乘积大约是1.6精确计算的结果和估算的比较接近是合理的
5	这些问题怎么解决呢
1	今天这节课就上到这儿了同学们再见
5	分数和整数相乘的算法和分数乘分数的算法之间有没有联系呢
1	随着交流的深入东东说我明白了在我们学习的分数乘法中不管是分数和整数相乘还是分数乘分数他们的计算方法都可以说成是用分子相乘的积做分子分母相乘的积做分母
1	我先算4个2是多少用4×12个位上的啊are×4=8爸爸写在了个位上也就是皇室中的2×4=8
5	如果把第二个数最高位上的数改为5能比较这两个数的大小吗
1	没问题你们看我把12拆分成6+6两部分这样三个12就均分成了两份每份都是三个6利用乘法口诀算出一份6×3=18再把两份加起来18+18=36这样就知道12×3=36了
1	要想知道买4本趣味数学共多少元就是要求4个21元是多少也就是要计算21×4等于多少
6	今天的课后作业是数学书第九页练习二的第三题和第五题
1	我来说说我的想法吧我把14拆成9+5两部分三算两个9的和是18再算两个5的和是1018+10=28
1	我同意你的想法不过我是用数一数的方法得到结果的
1	有的同学说超市里的物品为什么摆放的这么整齐呢我发现都是饮料和饮料放在一起文具和文具放在一起这样摆放看起来舒服且方便找东西
1	小丽这样说我知道了在改写数时数的大小是不变的只是变成了要以万和亿为单位的数
1	下课后请你继续用一厘米长的小纸条一厘米长的小半或尺子量一量你身边物体的长度体验测量的乐趣
6	其实这里面不仅有好玩的项目还有很多有意思的数学问题呢你发现了吗我们一起去看一看吧
1	本节课除了我们经常使用的雪具外还要请家长帮忙准备30根小棒或纸条具体长度参考学习单上的要求
5	我还有一个想法是不是可以用一个竖式表示呢
1	每排12人有这样的三拍要想求一共有多少人就是求三个12是多少用12+12+12=36三年级参加队列表演的一共有36人
1	同学们你们好我是来自昌平区昌盛园小学的崔老师很高兴认识你们
6	我们一起看一看先数荷叶
1	同学们你能用学到的知识帮助他们吗这样你也能成为一名乘法队长了
1	请你像老师一样用拇指和食指夹住一根小棒或小纸条再轻轻的把它抽出来拇指和食指之间的缝隙大约是一厘米长
1	最后一种方法是把13拆成10+3先算10×3=30再算3×3=930+9=39
5	你们还有新的发现或想继续研究的问题吗
6	有几个同学想把自己的发现分享给大家我们一起去听听吧
5	方法现在你可以接着写你的竖式了吗
5	阳阳说这其中的道理是什么呢
6	同学们你是这样测量的吗我们再听听其他同学的
1	同学们用估算的方法知道了乘积大约是12一定比九大看来5.07这个结果真是不对
1	没错当然是5
1	他呀一眼就看到这两朵盛开的荷花而且芳芳还数了荷叶和金鱼呢你们数了吗
5	第三个作品我一时没看懂能让这幅作品的小主人解释一下吗
5	问题是三年级参加队列表演的一共有多少人这个问题你会解决吗
5	为什么用乘法呢
6	让我们看看这几位同学的作品
5	那除了这三个加法算式其他的类似的算式是不是也能写成乘法算式呢如果是5个6相加6个7相加甚至更多这样的算式还行吗
1	听了琳琳的发言痘痘想补充
1	提醒同学们在使用剪刀时要注意安全如果没有准备全也没有关系上课时和老师同学们一起观察探究也可以
5	周末明明邀请好朋友到他家做客这是明明的房间大家看到后有什么想说的
5	如果将整数写成假分数呢
1	但是最大的一位数是99+9才=18不会等于20多呢后来我又想13和16都可以拆成十加几
1	因为整10数乘1位数就是几个十乘几得到多少个时所以在鸡的末尾添上一个0
5	大家完成了吗
1	我觉得把整10数看成几个10在计算挺方便思考的
6	先想一想然后在学习单上自己连一连并说一说是怎样想的
5	想好了吗
6	现在我们知道了2/3小时能清理这块草坪的2/15接下来请你写出一道分数乘分数的题目计算出得数并说明计算的道理
1	看来我们要想用身上的尺子测量物体的长度我们需要知道身上的尺子有多少厘米这样用起来才更方便呀
5	请你先认真的看一看你能看懂这些方法吗
6	下面请你用自己喜欢的方式探究1/5×1/2等于多少
1	看来同学们真的和这几个数成为好朋友了让我们再一起读一读一234我
0	这两位同学多么善于观察生活
1	听了苗苗的发言天天说
2	还真是通过观察还可以比一比就可以知道字典比练习本后练习本比字典薄
6	佳佳想到了从家到爸爸的单位有多少千米请你试着解决这个问题
5	那也就是把相同颜色的衣服配成一套了除了按颜色分类还可以按什么标准分类呢
0	同学们你们真会思考能够选择合适的长度单位还能正确测量
1	今天我们来学习比较课前请同学们准备好桃子和香蕉图片没有图片的也没有关系可以用其他学具代替
5	写好了吗军军说我遇到了一个问题我知道这个算式中应该有一个二可是还有一个是什么怎么写呢你们能帮助他解决这个问题吗
6	这是芳芳的想法让我们再来听听阳阳是怎么想的
1	我们看出80和160可以约分80约成一160约成二等于26架答空中护旗队的直10武装直升机约有26架
6	请你先试着读一读然后把你的读法记录下来开始吧
1	噢咚咚想到用画图来解释
5	有一个数位上的数被五角星盖住了能比较出它们的大小吗
5	相信同学们也都有了自己的方法这节课的学习就要结束了能谈谈你有哪些收获吗
1	琳琳没有先用分子与整数相乘而是先进行了约分这种方法也很好
1	亮亮说这个5就是加法算式中二的个数我们一起数一下一2345有5个2相加那就可以写成这两个乘法算式
6	下面我们来看一个生活中的小问题
6	确实是同样长的屏幕前的同学们先想一想并在学习单上在三条彩条中最长的后面画勾最短的后面画圈再说一说你的理由开始
1	阳阳说他认识了数级知道了有个级万级和亿级
1	3.2是一位小数乘10才能得到整数32三没变根据积的变化规律积就会扩大到原来的10倍所以要把96÷10才能得到3.2×3的积9.6算出了三个水杯的价钱是9.6元
6	我们来交流一下
1	苗苗想研究这两款地砖谁的面积大
0	同学们可真棒借助数与形的结合我们不仅解决了小芳喝了多少毫升的矿泉水还探索出了解决这个问题的新方法350×1/5王老师为你们点赞
6	做好准备开始吧
1	我是用竖线表示每个人的把12分成9+3两部分一部分是三个9一部分是三个三借助口诀先算出三个9的和是27再算三个3的和是9然后把两部分合起来27+9=36所以12×3=36
5	苗苗问橙汁比梨汁多几箱同学们知道答案吗
1	同学们像这样在整理写字台时把学习用品分成了书文具这两类这样做就是分类
6	同学们一定想好了我们一起来交流一下先听听丁丁的想法
6	接下来请同学们用数学的眼光在你的生活中去找一找看一看哪里有比一比请看活动建议
6	下面让我们布置今天的作业第一项作业是数学书第七页的第七题借助乘法的意义老师相信你们肯定能正确的完成第二项作业是数学书第八页的第十五题请你们仔细的读一读看看分别解决的是什么问题请你们课后试着来解决一下
1	就在这里呀把数写在对应的数位上就已经把三部分的积合并在一起了
1	112×4可以先算4个2元算式是2×4=84个10元算式是10×4=40还有4个100元算式是100×4=400
5	屏幕前的同学们这些问题你们是如何思考的呢
5	其他同学你们还有什么补充吗
6	经过尝试大家都有了自己的想法下面让我们来听一听同学们是如何解决的
1	生活中我们获取食物中的营养不仅考虑蛋白质还有其他成分要合理搭配
1	心灵手巧的佳佳还非常注重健康饮食他在劳动课上学习了营养丰富的早餐了解到早餐要合理搭配要补充蛋白质于是查找了几种食物蛋白质的含量
1	听了同学们的讨论豆豆说我也要把我房间的物品一类一类的摆放整齐
5	是以千为单位进行改写的吗
0	说得真清楚在大家的帮助下他整理好了自己的写字台
1	我现在明白了1/5的1/2就是把单位一平均分成5×2份也就是10份表示这样的一份就是单位一的1/10
1	早在3000多年前的商朝甲骨文中就出现了表示一10百千万等的计数单位
1	当比较位数相同的两个数的大小时从最高位比起最高位上的数大的那个数就大如果最高位上的数相同就比下一个数位上的数
1	对了国旗上有5颗5角星奥运会旗上有5个彩环它们的个数都是5
5	同学们你们同意强强的想法吗
5	豆豆这样计算的得数是对的但是这样计算有道理吗
6	好那让我们比较一下这些图
1	第一题先算乘法再按从左到右的顺序依次计算加法和减法
1	同学们好我是来自史家教育集团的左老师很高兴能和大家一起学习
1	请你选两种物体先估一估长度大约是几厘米再尝试测量把估计和测量的结果记录在下面的表格中
1	我觉得作品是和横式是有联系的第一步算的是2×4=8第二步算的是10×4=40最后把两个鸡合在一起是48写在了最下面
5	我们继续思考研究了12×4的竖式其他乘法算式如果写成竖式是不是也可以这样想这样写呢
1	其实国际上有测量长度的标准单位这节课我们就先来认识其中的一个单位朋友厘米还可以用字母CM表示我们现在就来一起认识认识它吧
5	回顾本节课的学习你有哪些收获又产生哪些问题呢
6	我们请芳芳先来发表自己的看法吧
5	在刚才的活动中给你最大的启发是什么
6	学校的秋季运动会马上就要开始了快让我们一起去看看吧
1	所以我用9.9÷10再×49.9÷10得0.99上节课我们学了小数乘整数可以算出0.99×4是3.96所以9.9×0.4=3.96
0	君君观察的可真仔细
0	文文说的对同学们在活动时要注意保护自己
6	应尝试边想一想你打算做些什么准备
1	我发现这组横式和竖式是有联系的都是把112拆分成两个一一个10和一个百先算2×4=8再算10×4=40接着算100×4=400最后把这三个部分的积合起来
1	佳佳说我填好了
1	求800毫升的5/8是多少可以用乘法计算就是用800×5/8所以苗苗的方法是对的
0	小刚说的真好
1	我们来举个例子比如12×4和112×4的计算方法
0	你讲的可真清楚
1	这节课我们借助数位顺序表掌握了大数的读写方法又进一步的认识了数级的重要作用
1	我们再来举个例子研究研究
1	最后给同学们布置一个课后活动比一比说一说请你寻找生活中的一些事物比一比他们的快慢远进高d上下大小等等再和你的家人说一说
1	佳佳说他知道了10进制计数法知道了每相邻两个计数单位之间的进率是10
1	屏幕前的你们列出乘法算式了吗那恭喜你们你们成为了一名非常了不起的乘法队长
6	在你的学习单上写一写吧
1	东东接着说以1/5×3/4为例把一个长方形看作单位一先平均分成5份表示这样的一份就是1/5再把其中的1份平均分成4份涂上这样的3份我们可以看到单位一被平均分成了20份从分母相乘的积可以知道新的分数单位分子相乘的积可以表示分数单位的个数
5	别着急我们先放在这里看看
1	再从上下的卡片中选出最大的放在下一位上按照这样的想法我们继续选下去就找到了最大的7位数866万5100
5	同学们刚才丽丽问身上的尺子在哪呢通过阅读绘本你们找到了吗
1	作品一是我的我来介绍一下
5	这是乐乐的想法你能看懂吗
6	我们一起来交流一下
5	同学们你算对了吗
1	在今后的学习当中我们会针对这些大数继续展开讨论
5	回顾刚才我们学习了什么有什么和大家分享的
5	儿童乐园里小朋友们玩得多开心呀看看同学们还找到了什么
1	个位上一颗珠子代表一个一一2345678910
1	看来整10数整百数乘一位数计算时可以先用一位数与整10整百数零前面的数相乘就得到多少个10或者多少个百然后在积的末尾分别添上一个0或者两个0
1	计算3.2×30只需要把3.2×10变成32就把算式变成了整数乘法根据积的变化规律积会扩大到原来的10倍所以要再将96÷10正确的积是9.6
1	分别是个级万级和亿级在万级中每个数位都沿用各级的每个数位相应的名称只是在后面加上万
0	你思路真清晰
6	请你试着算一算4.98×5是多少
1	在同时有小括号和中括号的算式中应该先计算小括号里的再算中括号里的最后算中括号外面的
1	还有同学在学校的操场上在游乐园里在超市里发现了他呢那课后也请你们找一找生活中的乘法并与家人讲一讲你找到的乘法故事
1	同学们现在你们明白为什么一位小数乘一位小数积的结果却是两位小数了吧
5	谁来说说你的发现
1	我听到了大家都说房间看着真乱啊东西都不好找
1	用这样先拆分分别成在合起来的方法就可以把大数变成小一些的数把没学过的转化成学过的知识了就把问题解决了
5	刚才我们数出了有一个太阳你还能数一数其他物体吗
1	通过这几位同学的交流我们发现分级能帮助我们很好的找准数位和计数单位以便我们通过计数单位以及计数单位的个数来比较两个数的大小
5	小雨说这些大数怎么读呀
6	可以在点子图上圈一圈分一分转一转尝试一下自己的拆分方法开始你的研究吧
6	屏幕前的同学们你们有这些疑问吗那就让我们带着这些疑问一起走进这本绘本中看看能不能找到答案
5	现在变化一下看到这幅图你能想到哪个算式呢
6	一起来听听他们是怎么说的
1	我们再来看看第二题这是勤勤和家家的托事过程他们都是把102拆成了100+2的和
1	同学们好我是昌平区南口铁道北小学的赵老师
5	他的这种写法谁见过
1	课下就带着我们的问题和思考再去测量再去尝试你一定会有更多的收获
5	那么通过今天这节课的学习你有什么收获呢
5	要解决这个问题你是怎么想的
5	屏幕前的同学们你们发现了吗请大家认真观察从哪儿到哪儿是一眨呢
1	我同意你的发现而且我还发现两个竖式的每一步都是相互对应的
0	同学们观察的真仔细说的都有道理我们先到饮料区去看看吧
6	利用数位顺序表选择其中的几张数字卡片组成一个数让其他同学说一说你组的数表示什么意思
1	回顾前面的活动我们发现分一分就能用已经学过的知识帮助我们解决问题了
5	问题三文文买水果花了多少钱
1	我发现不管是整10数成绩还是整百数乘几都可以先盖住它们后面的0先算几乘几然后在鸡的末尾天灵就可以了
5	谁愿意来分享一下你的研究成果
0	同学们的讨论真精彩呀
5	你是怎么理解满10进一的呢
5	芳芳首先说出了自己的疑问小雨把这些大数都换了一种写法用了万字或亿字这样可以吗
1	课后请同学们继续找一找身边还有哪些物体的个数是一2345和家人说一说好了今天的课就上到这里同学们再见
1	我们先分了分分成几部分然后用乘法算出每部分是多少再把几部分合起来就能得到最后的结果了
1	东东关心的是天天一家5口人早上一共喝了多少升牛奶
